Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,AUDCAD_l_Rule
2026.04.29 02:00,BUY,Green,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,0.726,UP,18.3,0.488,+3.50,56.1,EDGE,4,Trending,Tokyo,15,Run
2026.04.29 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,0.980,FL,19.0,0.443,+8.50,52.9,EDGE,4,Trending,Tokyo,16,Run
2026.04.29 04:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,2.072,DN,19.0,0.443,+8.50,25.6,EDGE,4,Trending,Tokyo,16,Run
2026.04.29 05:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,1.524,DN,19.0,0.443,+8.50,11.5,EDGE,3,Trending,Tokyo,10,Run
2026.04.29 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,0.971,UP,19.0,0.443,+8.50,17.4,EDGE,4,Trending,Tokyo,11,Run
2026.04.29 07:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.647,Normal,1.234,UP,16.9,0.254,+5.50,21.0,EDGE,4,Trending,Tokyo,16,Run
2026.04.29 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.416,FL,16.9,0.254,+1.00,20.1,EDGE,4,Trending,Tokyo-London,15,Run
2026.04.29 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.353,FL,16.9,0.254,+1.00,20.7,EDGE,4,Trending,London,16,Run
2026.04.29 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.542,DN,16.9,0.254,+1.00,18.8,EDGE,3,Trending,London,10,Run
2026.04.29 11:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.228,DN,16.8,0.062,+1.00,10.6,EDGE,3,Trending,London,12,Run
2026.04.29 12:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,0.920,DN,16.8,0.062,+1.00,9.5,EDGE,3,Trending,London,11,Run
2026.04.29 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.037,UP,16.8,0.062,+1.00,18.8,EDGE,3,Trending,London-NewYork,15,Run
2026.04.29 14:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,0.642,DN,16.8,0.062,+1.00,15.4,EDGE,3,Trending,London-NewYork,14,Run
2026.04.29 15:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.335,DN,17.5,0.064,+1.00,7.9,EDGE,3,Trending,London-NewYork,13,Run
2026.04.29 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.825,UP,17.5,0.064,-3.25,-16.8,EDGE,3,Trending,London-NewYork,9,Run
2026.04.29 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,0.878,DN,17.5,0.064,-3.25,-8.9,EDGE,3,Trending,New York,12,Run
2026.04.29 18:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.922,UP,17.5,0.064,-3.25,-30.9,EDGE,3,Trending,New York,11,Run
2026.04.29 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.374,FL,20.9,0.256,-3.25,-25.7,EDGE,3,Trending,New York,14,Run
2026.04.29 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.647,Normal,1.658,DN,20.9,0.256,-3.25,-16.3,EDGE,3,Trending,New York,10,Run
2026.04.29 21:00,BUY,Red,Yellow,Red,Yellow,Yellow,OK,Green,Range,0.647,Warning,2.125,UP,20.9,0.256,-3.25,-29.6,BREAK,3,Trending,New York,46,Run
2026.04.29 22:00,BUY,Yellow,Yellow,Red,Yellow,Green,OK,Green,Range,0.647,Normal,1.454,DN,20.9,0.256,-3.25,-22.6,BREAK,3,Trending,Off-Hours,10,Run
2026.04.29 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.024,FL,25.2,0.254,-5.00,-20.6,EDGE,3,Trending,Off-Hours,12,Run
2026.04.30 00:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.341,UP,25.2,0.254,-5.00,-23.9,EDGE,3,Trending,Tokyo,44,Run
2026.04.30 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,0.942,DN,25.2,0.254,-5.00,-10.3,EDGE,3,Trending,Tokyo,73,Run
2026.04.30 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,0.929,DN,25.2,0.254,-5.00,-1.0,EDGE,3,Trending,Tokyo,15,Run
2026.04.30 03:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Normal,1.064,UP,28.8,0.348,-7.25,-6.7,EDGE,3,Trending,Tokyo,15,Run
2026.04.30 04:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Warning,1.360,DN,28.8,0.348,-7.25,3.9,EDGE,3,Trending,Tokyo,13,Run
2026.04.30 05:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Warning,1.469,DN,28.8,0.348,-7.25,10.0,EDGE,3,Trending,Tokyo,12,Run
2026.04.30 06:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Warning,1.182,UP,28.8,0.348,-7.25,7.3,EDGE,3,Trending,Tokyo,11,Run
2026.04.30 07:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Warning,1.302,UP,30.8,0.359,-5.00,-0.7,EDGE,3,Trending,Tokyo,17,Run
2026.04.30 08:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.419,UP,30.8,0.359,-5.00,-3.6,EDGE,3,Trending,Tokyo-London,13,Run
2026.04.30 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.241,DN,30.8,0.359,-5.00,3.7,EDGE,3,Trending,London,15,Run
2026.04.30 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.139,DN,30.8,0.359,-5.00,11.3,EDGE,3,Trending,London,13,Run
2026.04.30 11:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Normal,1.464,FL,33.2,0.347,-9.25,16.0,EDGE,3,Trending,London,16,Run
2026.04.30 12:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Spike,2.083,DN,33.2,0.347,-9.25,35.8,EDGE,3,Trending,London,10,Stop
2026.04.30 13:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Warning,1.429,DN,33.2,0.347,-9.25,46.3,EDGE,3,Trending,London-NewYork,13,Stop
2026.04.30 14:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Warning,1.435,FL,33.2,0.347,-9.25,44.5,EDGE,3,Trending,London-NewYork,11,Stop
2026.04.30 15:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,OK,Green,Range,0.715,Spike,1.500,FL,30.2,0.108,-7.25,44.4,EDGE,3,Trending,London-NewYork,10,Stop
2026.04.30 16:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Spike,1.946,FL,30.2,0.108,-4.25,55.1,EDGE,3,Trending,London-NewYork,11,Stop
2026.04.30 17:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.671,FL,30.2,0.108,-4.25,50.8,EDGE,3,Trending,New York,13,Stop
2026.04.30 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Warning,2.056,FL,30.2,0.108,-4.25,39.2,EDGE,3,Trending,New York,13,Stop
2026.04.30 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,0.915,FL,26.7,0.117,-4.25,39.4,EDGE,3,Trending,New York,15,Stop
2026.04.30 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,0.964,FL,26.7,0.117,-4.25,40.5,EDGE,3,Trending,New York,14,Stop
2026.04.30 21:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,0.846,FL,26.7,0.117,-4.25,40.8,EDGE,3,Trending,New York,11,Stop
2026.04.30 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.715,Normal,1.459,FL,26.7,0.117,-4.25,35.2,EDGE,3,Trending,Off-Hours,11,Stop
2026.04.30 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.636,FL,23.7,0.115,-4.25,38.1,EDGE,3,Trending,Off-Hours,16,Stop
2026.05.01 00:00,BUY,Red,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.991,FL,23.7,0.115,-4.25,38.9,EDGE,3,Trending,Tokyo,34,Stop
2026.05.01 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.731,FL,23.7,0.115,-4.25,35.5,EDGE,3,Trending,Tokyo,73,Stop
2026.05.01 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.692,FL,23.7,0.115,-4.25,35.6,EDGE,3,Trending,Tokyo,15,Stop
2026.05.01 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.943,FL,22.5,0.322,-4.25,35.5,EDGE,3,Trending,Tokyo,16,Stop
2026.05.01 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.704,FL,22.5,0.322,-4.25,34.3,EDGE,3,Trending,Tokyo,15,Stop
2026.05.01 05:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,1.051,UP,22.5,0.322,-4.25,29.4,EDGE,3,Trending,Tokyo,10,Stop
2026.05.01 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Green,Range,0.721,Normal,0.684,UP,22.5,0.322,-4.25,26.3,EDGE,3,Trending,Tokyo,10,Stop
2026.05.01 07:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,0.886,UP,21.5,0.364,-4.25,24.6,EDGE,3,Trending,Tokyo,13,Stop
2026.05.01 08:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.483,UP,21.5,0.364,-4.25,21.3,EDGE,3,Trending,Tokyo-London,13,Stop
2026.05.01 09:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.411,DN,21.5,0.364,-4.25,25.9,EDGE,3,Trending,London,16,Stop
2026.05.01 10:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.190,FL,21.5,0.364,-4.25,25.0,EDGE,3,Trending,London,13,Stop
2026.05.01 11:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.430,UP,22.1,0.438,-1.25,19.8,EDGE,3,Trending,London,12,Stop
2026.05.01 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.206,UP,22.1,0.438,+1.25,9.8,EDGE,3,Trending,London,12,Stop
2026.05.01 13:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,0.611,FL,22.1,0.438,+1.25,13.2,EDGE,3,Trending,London-NewYork,15,Stop
2026.05.01 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.204,DN,22.1,0.438,+1.25,22.2,EDGE,3,Trending,London-NewYork,9,Stop
2026.05.01 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.058,DN,24.3,0.271,+1.25,28.4,EDGE,3,Trending,London-NewYork,13,Stop
2026.05.01 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.929,DN,24.3,0.271,-1.25,45.8,EDGE,3,Trending,London-NewYork,14,Stop
2026.05.01 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.120,UP,24.3,0.271,-1.25,57.7,EDGE,3,Trending,New York,10,Stop
2026.05.01 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,0.975,FL,24.3,0.271,-1.25,56.5,EDGE,3,Trending,New York,13,Run
2026.05.01 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.721,Normal,1.257,FL,21.2,0.046,-1.25,55.2,EDGE,3,Trending,New York,11,Run
2026.05.01 20:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.721,Normal,1.483,DN,21.2,0.046,+8.50,50.2,EDGE,3,Trending,New York,14,Run
2026.05.01 21:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.721,Normal,1.286,DN,21.2,0.046,+8.50,45.6,EDGE,3,Trending,New York,15,Run
2026.05.01 22:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.721,Normal,1.153,FL,21.2,0.046,+8.50,42.7,EDGE,3,Trending,Off-Hours,16,Run
2026.05.01 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.830,DN,18.5,0.048,-3.00,54.9,EDGE,3,Trending,Off-Hours,111,Run
2026.05.04 00:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.634,UP,18.5,0.048,-3.00,58.9,EDGE,4,Trending,Tokyo,107,Run
2026.05.04 01:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.790,DN,18.5,0.048,-3.00,50.1,EDGE,4,Trending,Tokyo,84,Run
2026.05.04 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.966,DN,18.5,0.048,-3.00,41.7,EDGE,3,Trending,Tokyo,12,Run
2026.05.04 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.632,FL,17.0,0.365,-3.00,41.2,EDGE,3,Trending,Tokyo,16,Run
2026.05.04 04:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.707,Normal,0.739,FL,17.0,0.365,+4.50,41.6,EDGE,3,Trending,Tokyo,10,Run
2026.05.04 05:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.707,Normal,0.697,FL,17.0,0.365,+4.50,40.3,EDGE,3,Trending,Tokyo,14,Run
2026.05.04 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.707,Normal,1.508,UP,17.0,0.365,+4.50,43.8,EDGE,3,Trending,Tokyo,12,Run
2026.05.04 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.693,DN,15.1,0.460,+2.50,36.0,EDGE,3,Trending,Tokyo,13,Run
2026.05.04 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.678,FL,15.1,0.460,+2.50,35.9,EDGE,3,Trending,Tokyo-London,14,Run
2026.05.04 09:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.591,DN,15.1,0.460,+2.50,24.6,EDGE,3,Trending,London,11,Run
2026.05.04 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.641,DN,15.1,0.460,+2.50,21.9,EDGE,3,Trending,London,13,Run
2026.05.04 11:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.156,FL,15.5,0.353,+2.50,25.2,EDGE,3,Trending,London,15,Run
2026.05.04 12:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.230,UP,15.5,0.353,+0.50,30.9,EDGE,3,Trending,London,11,Run
2026.05.04 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.851,DN,15.5,0.353,+0.50,10.9,EDGE,3,Trending,London-NewYork,13,Run
2026.05.04 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.077,FL,15.5,0.353,+0.50,14.4,EDGE,3,Trending,London-NewYork,12,Run
2026.05.04 15:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.263,FL,18.4,0.365,-2.50,30.1,EDGE,3,Trending,London-NewYork,9,Run
2026.05.04 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.996,DN,18.4,0.365,-2.50,19.2,EDGE,3,Trending,London-NewYork,15,Run
2026.05.04 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,0.894,UP,18.4,0.365,-2.50,16.5,EDGE,3,Trending,New York,11,Run
2026.05.04 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.497,UP,18.4,0.365,-2.50,-11.7,EDGE,3,Trending,New York,14,Run
2026.05.04 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.707,Normal,1.383,UP,22.1,0.002,-2.50,-15.3,EDGE,3,Trending,New York,13,Run
2026.05.04 20:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.707,Normal,1.371,DN,22.1,0.002,-7.00,3.1,EDGE,3,Trending,New York,10,Run
2026.05.04 21:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.707,Warning,1.199,FL,22.1,0.002,-7.00,4.3,EDGE,3,Trending,New York,14,Run
2026.05.04 22:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.707,Spike,1.555,DN,22.1,0.002,-7.00,12.5,EDGE,3,Trending,Off-Hours,17,Stop
2026.05.04 23:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Normal,0.985,FL,25.3,0.063,-7.00,14.9,EDGE,3,Trending,Off-Hours,16,Stop
2026.05.05 00:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Warning,1.066,UP,25.3,0.063,-7.00,10.8,EDGE,3,Trending,Tokyo,40,Stop
2026.05.05 01:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Normal,0.855,DN,25.3,0.063,-7.00,18.8,EDGE,3,Trending,Tokyo,76,Stop
2026.05.05 02:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Warning,1.270,UP,25.3,0.063,-7.00,14.7,EDGE,3,Trending,Tokyo,14,Stop
2026.05.05 03:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Warning,1.090,UP,26.5,0.122,-7.00,8.9,EDGE,3,Trending,Tokyo,18,Stop
2026.05.05 04:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,0.936,UP,26.5,0.122,-3.00,2.1,EDGE,3,Trending,Tokyo,12,Stop
2026.05.05 05:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.120,DN,26.5,0.122,-3.00,9.7,EDGE,3,Trending,Tokyo,12,Stop
2026.05.05 06:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.204,UP,26.5,0.122,-3.00,1.5,EDGE,3,Trending,Tokyo,13,Stop
2026.05.05 07:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.724,DN,29.1,0.188,-3.00,2.9,EDGE,3,Trending,Tokyo,11,Stop
2026.05.05 08:00,BUY,Red,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.858,UP,29.1,0.188,-3.00,-20.5,EDGE,3,Trending,Tokyo-London,15,Stop
2026.05.05 09:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.040,FL,29.1,0.188,-3.00,-14.1,EDGE,3,Trending,London,11,Stop
2026.05.05 10:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,1.598,DN,29.1,0.188,-3.00,6.8,EDGE,3,Trending,London,15,Stop
2026.05.05 11:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,OK,Green,Range,0.714,Normal,0.967,DN,33.3,0.184,-3.00,14.3,EDGE,3,Trending,London,10,Stop
2026.05.05 12:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Normal,1.157,DN,33.3,0.184,-7.00,20.1,EDGE,3,Trending,London,11,Stop
2026.05.05 13:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Warning,1.296,DN,33.3,0.184,-7.00,28.5,EDGE,3,Trending,London-NewYork,15,Stop
2026.05.05 14:00,BUY,Yellow,Green,Yellow,Red,Yellow,OK,Green,Range,0.714,Normal,0.948,DN,33.3,0.184,-7.00,35.3,EDGE,3,Trending,London-NewYork,11,Stop
2026.05.05 15:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.714,Spike,1.689,DN,31.7,0.024,+0.00,47.5,EDGE,3,Trending,London-NewYork,13,Stop
2026.05.05 16:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.714,Normal,1.325,FL,31.7,0.024,+4.50,44.2,EDGE,3,Trending,London-NewYork,10,Stop
2026.05.05 17:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.714,Normal,2.281,UP,31.7,0.024,+4.50,61.3,EDGE,3,Trending,New York,15,Stop
2026.05.05 18:00,BUY,Yellow,Green,Yellow,Green,Green,OK,Green,Range,0.714,Normal,1.287,FL,31.7,0.024,+4.50,60.1,EDGE,3,Trending,New York,14,Stop
2026.05.05 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.714,Normal,1.151,FL,27.6,0.116,+2.25,54.2,EDGE,3,Trending,New York,14,Stop
2026.05.05 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.714,Normal,0.836,FL,27.6,0.116,+2.25,51.7,EDGE,3,Trending,New York,9,Stop
2026.05.05 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.714,Normal,1.044,FL,27.6,0.116,+2.25,48.3,EDGE,3,Trending,New York,13,Stop
2026.05.05 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.714,Normal,0.984,FL,27.6,0.116,+2.25,44.9,EDGE,3,Trending,Off-Hours,11,Stop
2026.05.05 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,1.439,DN,23.9,0.053,+2.25,36.1,EDGE,3,Trending,Off-Hours,12,Stop
2026.05.06 00:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,0.853,FL,23.9,0.053,+2.25,36.7,EDGE,3,Trending,Tokyo,47,Stop
2026.05.06 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Warning,2.314,UP,23.9,0.053,+2.25,54.1,EDGE,3,Trending,Tokyo,75,Stop
2026.05.06 02:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,0.581,UP,23.9,0.053,+2.25,56.9,EDGE,3,Trending,Tokyo,14,Stop
2026.05.06 03:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Warning,2.138,UP,23.4,0.107,+2.25,82.3,EDGE,4,Trending,Tokyo,14,Stop
2026.05.06 04:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,1.369,UP,23.4,0.107,+2.25,85.8,EDGE,4,Trending,Tokyo,11,Stop
2026.05.06 05:00,BUY,Green,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,1.587,UP,23.4,0.107,+2.25,89.1,EDGE,4,Trending,Tokyo,11,Stop
2026.05.06 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,1.602,DN,23.4,0.107,+2.25,82.0,EDGE,4,Trending,Tokyo,10,Stop
2026.05.06 07:00,BUY,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.745,Normal,1.273,UP,25.7,0.291,+0.25,84.3,EDGE,4,Trending,Tokyo,12,Stop
2026.05.06 08:00,BUY,Green,Green,Green,Green,Green,OK,Green,Range,0.745,Normal,0.881,UP,25.7,0.291,+4.25,85.7,OK,4,Trending,Tokyo-London,13,Stop
2026.05.06 09:00,BUY,Yellow,Green,Green,Green,Green,OK,Green,Range,0.745,Normal,0.783,DN,25.7,0.291,+4.25,82.3,OK,4,Trending,London,13,Stop
2026.05.06 10:00,BUY,Red,Green,Yellow,Green,Green,OK,Green,Range,0.745,Normal,1.428,DN,25.7,0.291,+4.25,72.4,EDGE,4,Trending,London,9,Stop
2026.05.06 11:00,BUY,Green,Green,Green,Green,Green,OK,Green,Range,0.745,Normal,2.254,UP,28.8,0.302,+4.25,89.0,OK,4,Trending,London,14,Stop
2026.05.06 12:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.056,FL,28.8,0.302,+0.25,88.0,OK,4,Trending,London,15,Stop
2026.05.06 13:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.432,FL,28.8,0.302,+0.25,89.5,OK,4,Trending,London-NewYork,12,Stop
2026.05.06 14:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.534,DN,28.8,0.302,+0.25,68.8,OK,4,Trending,London-NewYork,12,Stop
2026.05.06 15:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.264,DN,32.2,0.239,+0.25,58.8,OK,4,Trending,London-NewYork,14,Stop
2026.05.06 16:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.745,Normal,0.806,FL,32.2,0.239,+0.25,58.8,OK,4,Trending,London-NewYork,13,Stop
2026.05.06 17:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.444,UP,32.2,0.239,+0.25,63.4,OK,4,Trending,New York,13,Stop
2026.05.06 18:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.745,Normal,0.802,FL,32.2,0.239,+0.25,56.5,OK,4,Trending,New York,14,Stop
2026.05.06 19:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.745,Normal,0.783,FL,35.2,0.296,+0.25,53.0,OK,4,Trending,New York,13,Stop
2026.05.06 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Range,0.745,Normal,1.115,UP,35.2,0.296,+2.50,63.9,OK,4,Trending,New York,17,Stop
