Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,GBPNZD_l_Rule
2026.04.10 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,1.741,DN,30.5,0.003,+8.00,33.6,EDGE,0,Trending,New York,19,Stop
2026.04.10 18:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,1.168,DN,30.5,0.003,+8.00,56.7,EDGE,0,Trending,New York,16,Stop
2026.04.10 19:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,0.944,DN,30.0,0.103,+6.00,58.8,EDGE,0,Trending,New York,16,Stop
2026.04.10 20:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,1.032,FL,30.0,0.103,+6.00,53.5,EDGE,0,Trending,New York,16,Stop
2026.04.10 21:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,1.090,FL,30.0,0.103,+6.00,52.3,EDGE,0,Trending,New York,23,Stop
2026.04.10 22:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.923,Normal,1.152,DN,30.0,0.103,+6.00,53.3,EDGE,0,Trending,Off-Hours,31,Stop
2026.04.10 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,0.952,FL,30.3,0.094,+1.75,72.4,EDGE,1,Trending,Off-Hours,178,Stop
2026.04.13 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,0.901,UP,30.3,0.094,+1.75,66.8,EDGE,1,Trending,Tokyo,174,Run
2026.04.13 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.154,DN,30.3,0.094,+1.75,59.8,EDGE,1,Trending,Tokyo,28,Run
2026.04.13 03:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.746,FL,32.5,0.114,+6.00,32.8,EDGE,0,Trending,Tokyo,33,Run
2026.04.13 04:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,0.981,FL,32.5,0.114,+3.00,34.2,EDGE,0,Trending,Tokyo,18,Run
2026.04.13 05:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.881,UP,32.5,0.114,+3.00,21.1,EDGE,0,Trending,Tokyo,22,Run
2026.04.13 06:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.307,UP,32.5,0.114,+3.00,15.2,EDGE,0,Trending,Tokyo,22,Run
2026.04.13 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.026,FL,29.7,0.030,+1.00,17.4,EDGE,0,Trending,Tokyo,29,Run
2026.04.13 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,0.680,FL,29.7,0.030,+1.00,18.6,EDGE,0,Trending,Tokyo-London,23,Run
2026.04.13 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.538,UP,29.7,0.030,+1.00,14.6,EDGE,0,Trending,London,25,Run
2026.04.13 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.297,DN,29.7,0.030,+1.00,18.8,EDGE,0,Trending,London,27,Run
2026.04.13 11:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.378,DN,26.0,0.125,+5.00,33.6,EDGE,0,Trending,London,22,Run
2026.04.13 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,0.796,DN,26.0,0.125,+5.00,37.0,EDGE,0,Trending,London,19,Run
2026.04.13 13:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.053,FL,26.0,0.125,+5.00,34.9,EDGE,0,Trending,London-NewYork,27,Run
2026.04.13 14:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.938,Normal,1.526,DN,26.0,0.125,+5.00,48.3,EDGE,1,Trending,London-NewYork,28,Run
2026.04.13 15:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.012,FL,25.6,0.277,+0.75,45.5,EDGE,1,Trending,London-NewYork,20,Run
2026.04.13 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Warning,2.226,FL,25.6,0.277,+0.75,36.9,EDGE,0,Trending,London-NewYork,14,Run
2026.04.13 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,1.101,UP,25.6,0.277,+0.75,20.8,EDGE,0,Trending,New York,24,Run
2026.04.13 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.938,Normal,0.747,DN,25.6,0.277,+0.75,31.9,EDGE,0,Trending,New York,15,Run
2026.04.13 19:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.938,Normal,1.585,UP,23.8,0.027,-4.62,5.3,EDGE,0,Trending,New York,15,Run
2026.04.13 20:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.938,Normal,1.039,DN,23.8,0.027,-4.62,12.2,EDGE,0,Trending,New York,12,Run
2026.04.13 21:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.938,Warning,1.494,UP,23.8,0.027,-4.62,5.5,EDGE,0,Trending,New York,19,Run
2026.04.13 22:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.938,Warning,1.118,DN,23.8,0.027,-4.62,17.4,EDGE,0,Trending,Off-Hours,29,Run
2026.04.13 23:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,0.522,FL,20.7,0.072,-4.62,26.4,EDGE,0,Trending,Off-Hours,31,Run
2026.04.14 00:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Spike,1.971,UP,20.7,0.072,-4.62,9.9,EDGE,0,Trending,Tokyo,170,Run
2026.04.14 01:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,0.621,DN,20.7,0.072,-4.62,21.2,EDGE,0,Trending,Tokyo,180,Run
2026.04.14 02:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,1.042,FL,20.7,0.072,-4.62,23.5,EDGE,0,Trending,Tokyo,25,Run
2026.04.14 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Warning,1.239,DN,19.5,0.383,-2.62,35.5,EDGE,0,Trending,Tokyo,24,Run
2026.04.14 04:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,1.328,FL,19.5,0.383,-2.62,46.6,EDGE,1,Trending,Tokyo,30,Run
2026.04.14 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.967,DN,19.5,0.383,-2.62,40.1,EDGE,0,Trending,Tokyo,20,Run
2026.04.14 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,1.258,UP,19.5,0.383,-2.62,34.2,EDGE,0,Trending,Tokyo,27,Run
2026.04.14 07:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,0.827,UP,20.0,0.303,-6.62,20.9,EDGE,0,Trending,Tokyo,24,Run
2026.04.14 08:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.937,Warning,1.115,UP,20.0,0.303,-6.62,17.6,EDGE,0,Trending,Tokyo-London,26,Run
2026.04.14 09:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Neutral,0.937,Warning,1.372,UP,20.0,0.303,-6.62,-3.2,EDGE,0,Trending,London,25,Run
2026.04.14 10:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,0.866,FL,20.0,0.303,-6.62,-5.3,EDGE,0,Trending,London,17,Run
2026.04.14 11:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,0.937,Warning,1.396,UP,18.2,0.073,-4.62,-10.7,EDGE,0,Trending,London,18,Run
2026.04.14 12:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,0.937,Warning,1.470,UP,18.2,0.073,-4.62,-16.0,EDGE,0,Trending,London,15,Run
2026.04.14 13:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Spike,1.983,DN,18.2,0.073,-4.62,13.6,EDGE,0,Trending,London-NewYork,21,Run
2026.04.14 14:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Normal,0.834,UP,18.2,0.073,-4.62,7.5,EDGE,0,Trending,London-NewYork,28,Run
2026.04.14 15:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.937,Warning,1.311,FL,16.7,0.092,-4.62,4.1,EDGE,0,Trending,London-NewYork,30,Run
2026.04.14 16:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.921,FL,16.7,0.092,-2.38,1.8,EDGE,0,Trending,London-NewYork,15,Run
2026.04.14 17:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,1.334,UP,16.7,0.092,-2.38,-7.8,EDGE,0,Trending,New York,12,Run
2026.04.14 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.893,FL,16.7,0.092,-2.38,-8.5,EDGE,0,Trending,New York,27,Run
2026.04.14 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,1.437,DN,16.2,0.081,-2.38,0.2,EDGE,0,Trending,New York,12,Run
2026.04.14 20:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.889,UP,16.2,0.081,-2.38,-2.6,EDGE,0,Trending,New York,12,Run
2026.04.14 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.770,DN,16.2,0.081,-2.38,2.1,EDGE,0,Trending,New York,15,Run
2026.04.14 22:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.937,Normal,0.715,FL,16.2,0.081,-2.38,5.5,EDGE,0,Trending,Off-Hours,15,Run
2026.04.14 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.885,FL,15.2,0.044,-2.38,14.6,EDGE,0,Trending,Off-Hours,22,Run
2026.04.15 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.086,FL,15.2,0.044,-2.38,12.9,EDGE,0,Trending,Tokyo,175,Run
2026.04.15 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.573,FL,15.2,0.044,-2.38,11.5,EDGE,0,Trending,Tokyo,120,Run
2026.04.15 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.819,DN,15.2,0.044,-2.38,20.5,EDGE,0,Trending,Tokyo,32,Run
2026.04.15 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.735,FL,14.1,0.153,-2.38,22.0,EDGE,0,Trending,Tokyo,17,Run
2026.04.15 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.832,FL,14.1,0.153,-0.38,23.2,EDGE,0,Trending,Tokyo,24,Run
2026.04.15 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.944,UP,14.1,0.153,-0.38,14.1,EDGE,0,Trending,Tokyo,17,Run
2026.04.15 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.734,UP,14.1,0.153,-0.38,10.5,EDGE,0,Trending,Tokyo,25,Run
2026.04.15 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.837,FL,14.1,0.195,-0.38,13.9,EDGE,0,Trending,Tokyo,17,Run
2026.04.15 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.052,UP,14.1,0.195,-0.38,5.6,EDGE,0,Trending,Tokyo-London,39,Run
2026.04.15 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.931,DN,14.1,0.195,-0.38,8.3,EDGE,0,Trending,London,21,Run
2026.04.15 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Warning,2.094,UP,14.1,0.195,-0.38,-3.8,EDGE,0,Trending,London,26,Run
2026.04.15 11:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.905,Normal,0.811,FL,13.7,0.216,-5.38,-1.8,EDGE,0,Trending,London,15,Run
2026.04.15 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Warning,1.294,DN,13.7,0.216,-2.62,4.4,EDGE,0,Trending,London,15,Run
2026.04.15 13:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.336,UP,13.7,0.216,-2.62,-5.4,EDGE,0,Trending,London-NewYork,25,Run
2026.04.15 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.758,DN,13.7,0.216,-2.62,7.0,EDGE,0,Trending,London-NewYork,15,Run
2026.04.15 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.975,DN,13.4,0.071,-2.62,17.7,EDGE,0,Trending,London-NewYork,15,Run
2026.04.15 16:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.905,Normal,0.935,FL,13.4,0.071,+3.00,18.3,EDGE,0,Trending,London-NewYork,14,Run
2026.04.15 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.905,Normal,1.380,UP,13.4,0.071,+3.00,11.3,EDGE,0,Trending,New York,12,Run
2026.04.15 18:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.905,Normal,1.073,UP,13.4,0.071,+3.00,0.8,EDGE,0,Trending,New York,14,Run
2026.04.15 19:00,BUY,Red,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.905,Normal,0.666,UP,11.7,0.225,+3.00,-5.5,EDGE,0,Trending,New York,22,Run
2026.04.15 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.096,DN,11.7,0.225,-2.38,4.4,EDGE,0,Trending,New York,30,Run
2026.04.15 21:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,1.062,UP,11.7,0.225,-2.38,-12.6,EDGE,0,Trending,New York,12,Run
2026.04.15 22:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.905,Normal,0.680,UP,11.7,0.225,-2.38,-14.6,EDGE,0,Trending,Off-Hours,31,Run
2026.04.15 23:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Neutral,0.853,Normal,1.273,UP,12.8,0.393,-4.25,-12.9,EDGE,0,Trending,Off-Hours,27,Run
2026.04.16 00:00,BUY,Green,Green,Yellow,Red,Green,OK,Green,Neutral,0.853,Normal,1.013,DN,12.8,0.393,-4.25,-18.0,EDGE,0,Trending,Tokyo,180,Run
2026.04.16 01:00,BUY,Red,Green,Yellow,Red,Yellow,OK,Green,Neutral,0.853,Normal,0.773,UP,12.8,0.393,-4.25,-15.6,EDGE,0,Trending,Tokyo,161,Run
2026.04.16 02:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.853,Spike,1.798,DN,12.8,0.393,-4.25,6.1,EDGE,0,Trending,Tokyo,36,Run
2026.04.16 03:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,0.703,UP,15.0,0.159,-2.00,2.4,EDGE,0,Trending,Tokyo,28,Run
2026.04.16 04:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,0.967,FL,15.0,0.159,+1.00,4.8,EDGE,0,Trending,Tokyo,21,Run
2026.04.16 05:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.428,UP,15.0,0.159,+1.00,-0.6,EDGE,0,Trending,Tokyo,18,Run
2026.04.16 06:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.054,FL,15.0,0.159,+1.00,-2.4,EDGE,0,Trending,Tokyo,25,Run
2026.04.16 07:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,0.998,DN,15.2,0.209,+1.00,3.6,EDGE,0,Trending,Tokyo,25,Run
2026.04.16 08:00,BUY,Red,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.156,UP,15.2,0.209,+1.00,-1.5,EDGE,0,Trending,Tokyo-London,22,Run
2026.04.16 09:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.322,DN,15.2,0.209,+1.00,13.8,EDGE,0,Trending,London,16,Run
2026.04.16 10:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,0.791,FL,15.2,0.209,+1.00,12.3,EDGE,0,Trending,London,21,Run
2026.04.16 11:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.853,Normal,1.737,DN,13.7,0.174,-4.25,26.1,EDGE,0,Trending,London,15,Run
2026.04.16 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.010,FL,13.7,0.174,+0.75,23.3,EDGE,0,Trending,London,15,Run
2026.04.16 13:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.928,DN,13.7,0.174,+0.75,32.8,EDGE,0,Trending,London-NewYork,14,Run
2026.04.16 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,1.503,UP,13.7,0.174,+0.75,13.7,EDGE,0,Trending,London-NewYork,28,Run
2026.04.16 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.853,Normal,0.953,DN,13.6,0.089,+0.75,30.5,EDGE,0,Trending,London-NewYork,22,Run
2026.04.16 16:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,1.244,FL,13.6,0.089,+3.00,26.4,EDGE,0,Trending,London-NewYork,15,Run
2026.04.16 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,1.442,UP,13.6,0.089,+3.00,-1.1,EDGE,0,Trending,New York,26,Run
2026.04.16 18:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,0.771,DN,13.6,0.089,+3.00,8.1,EDGE,0,Trending,New York,15,Run
2026.04.16 19:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,1.504,DN,12.2,0.036,+3.00,19.3,EDGE,0,Trending,New York,12,Run
2026.04.16 20:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,0.640,FL,12.2,0.036,+3.00,19.1,EDGE,0,Trending,New York,12,Run
2026.04.16 21:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,1.618,FL,12.2,0.036,+3.00,22.9,EDGE,0,Trending,New York,32,Run
2026.04.16 22:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Neutral,0.853,Normal,1.155,UP,12.2,0.036,+3.00,10.7,EDGE,0,Trending,Off-Hours,27,Run
2026.04.16 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.380,UP,11.0,0.133,+0.75,-10.1,EDGE,0,Trending,Off-Hours,30,Run
2026.04.17 00:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.025,UP,11.0,0.133,+0.75,-2.2,EDGE,0,Trending,Tokyo,177,Run
2026.04.17 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.089,DN,11.0,0.133,+0.75,9.7,EDGE,0,Trending,Tokyo,180,Run
2026.04.17 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.345,DN,11.0,0.133,+0.75,19.6,EDGE,0,Trending,Tokyo,24,Run
2026.04.17 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.856,UP,11.1,0.024,+0.75,7.5,EDGE,0,Trending,Tokyo,14,Run
2026.04.17 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.803,FL,11.1,0.024,+0.75,11.2,EDGE,0,Trending,Tokyo,32,Run
2026.04.17 05:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.304,FL,11.1,0.024,+0.75,15.1,EDGE,0,Trending,Tokyo,35,Run
2026.04.17 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.803,FL,11.1,0.024,+0.75,18.2,EDGE,0,Trending,Tokyo,25,Run
2026.04.17 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.219,UP,10.6,0.078,+0.75,4.8,EDGE,0,Trending,Tokyo,32,Run
2026.04.17 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.584,UP,10.6,0.078,+0.75,0.9,EDGE,0,Trending,Tokyo-London,31,Run
2026.04.17 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,0.695,FL,10.6,0.078,+0.75,2.7,EDGE,0,Trending,London,30,Run
2026.04.17 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.120,DN,10.6,0.078,+0.75,9.6,EDGE,0,Trending,London,15,Run
2026.04.17 11:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.129,UP,12.3,0.162,+0.75,2.9,EDGE,0,Trending,London,30,Run
2026.04.17 12:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.851,Normal,1.219,DN,12.3,0.162,-4.25,23.1,EDGE,0,Trending,London,18,Run
2026.04.17 13:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.851,Normal,0.858,FL,12.3,0.162,-4.25,22.4,EDGE,0,Trending,London-NewYork,26,Run
2026.04.17 14:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.851,Normal,1.030,FL,12.3,0.162,-4.25,19.8,EDGE,0,Trending,London-NewYork,21,Run
2026.04.17 15:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,0.851,Spike,3.022,UP,11.3,0.188,-4.62,-13.7,EDGE,0,Trending,London-NewYork,16,Stop
2026.04.17 16:00,BUY,Red,Yellow,Yellow,Red,Yellow,OK,Green,Neutral,0.851,Warning,1.556,UP,11.3,0.188,-4.62,-20.9,EDGE,0,Trending,London-NewYork,19,Stop
2026.04.17 17:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.851,Normal,1.060,DN,11.3,0.188,-4.62,-12.1,EDGE,0,Trending,New York,15,Stop
2026.04.17 18:00,BUY,Yellow,Yellow,Yellow,Red,Green,OK,Green,Neutral,0.851,Warning,1.415,FL,11.3,0.188,-4.62,-9.0,EDGE,0,Trending,New York,18,Stop
2026.04.17 19:00,BUY,Yellow,Green,Yellow,Red,Green,OK,Green,Neutral,0.851,Normal,0.935,DN,13.7,0.091,-4.62,-4.4,EDGE,0,Trending,New York,26,Stop
2026.04.17 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.008,DN,13.7,0.091,-2.62,5.6,EDGE,0,Trending,New York,22,Stop
2026.04.17 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.277,DN,13.7,0.091,-2.62,19.7,EDGE,0,Trending,New York,33,Stop
2026.04.17 22:00,BUY,Yellow,Green,Yellow,Yellow,Green,OK,Green,Neutral,0.851,Normal,1.051,UP,13.7,0.091,-2.62,7.0,EDGE,0,Trending,Off-Hours,15,Stop
2026.04.17 23:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.807,Normal,1.650,DN,12.5,0.074,+2.75,60.8,EDGE,0,Trending,Off-Hours,171,Stop
2026.04.20 01:00,BUY,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.807,Normal,1.587,DN,12.5,0.074,+2.75,23.6,EDGE,0,Trending,Tokyo,164,Stop
