Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,RTM_Dist_xATR,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points
2025.01.13 05:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.19,UP,32.8,0.287,-7.00,-31.1,EDGE,2,Trending,Tokyo,23
2025.01.13 06:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,2.12,UP,32.8,0.287,-7.00,-50.9,EDGE,2,Trending,Tokyo,23
2025.01.13 07:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.82,DN,32.2,0.337,-7.00,-67.5,EDGE,2,Trending,Tokyo,16
2025.01.13 08:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.38,DN,32.2,0.337,-7.00,-57.9,EDGE,2,Trending,Tokyo-London,26
2025.01.13 09:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,0.97,DN,32.2,0.337,-7.00,-49.3,EDGE,2,Trending,London,25
2025.01.13 10:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.09,FL,32.2,0.337,-7.00,-42.8,EDGE,2,Trending,London,21
2025.01.13 11:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.49,UP,31.8,0.310,-4.00,-46.7,EDGE,2,Trending,London,18
2025.01.13 12:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.34,DN,31.8,0.310,-4.00,-53.2,EDGE,2,Trending,London,21
2025.01.13 13:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.72,UP,31.8,0.310,-4.00,-33.2,EDGE,2,Trending,London-NewYork,19
2025.01.13 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.53,FL,31.8,0.310,-4.00,-40.6,EDGE,2,Trending,London-NewYork,21
2025.01.13 15:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.19,UP,31.5,0.286,-6.25,-36.7,EDGE,2,Trending,London-NewYork,22
2025.01.13 16:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,0.54,DN,31.5,0.286,-5.25,-48.5,EDGE,2,Trending,London-NewYork,20
2025.01.13 17:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,0.45,FL,31.5,0.286,-5.25,-36.2,EDGE,2,Trending,New York,18
2025.01.13 18:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,0.34,FL,31.5,0.286,-5.25,-35.5,EDGE,2,Trending,New York,19
2025.01.13 19:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.16,FL,29.2,0.164,+2.25,-33.9,EDGE,2,Trending,New York,23
2025.01.13 20:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.04,FL,29.2,0.164,+2.25,-25.1,EDGE,2,Trending,New York,25
2025.01.13 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.31,UP,29.2,0.164,+2.25,-28.2,EDGE,2,Trending,New York,19
2025.01.13 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.12,FL,29.2,0.164,+2.25,-33.8,EDGE,2,Trending,Off-Hours,24
2025.01.13 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.41,UP,25.9,0.245,+2.25,-30.6,EDGE,2,Trending,Off-Hours,23
2025.01.14 00:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.54,FL,25.9,0.245,-2.75,-28.1,EDGE,2,Trending,Tokyo,212
2025.01.14 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.33,UP,25.9,0.245,-2.75,-17.7,EDGE,2,Trending,Tokyo,61
2025.01.14 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.35,FL,25.9,0.245,-2.75,-3.8,EDGE,2,Trending,Tokyo,21
2025.01.14 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.52,FL,26.0,0.107,-0.75,-5.3,EDGE,2,Trending,Tokyo,19
2025.01.14 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.31,DN,26.0,0.107,+2.25,-1.7,EDGE,2,Trending,Tokyo,16
2025.01.14 05:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.10,DN,26.0,0.107,+2.25,-5.7,EDGE,2,Trending,Tokyo,16
2025.01.14 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.23,FL,26.0,0.107,+2.25,-10.9,EDGE,2,Trending,Tokyo,19
2025.01.14 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.95,DN,26.5,0.113,+2.25,-9.2,EDGE,2,Trending,Tokyo,26
2025.01.14 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.58,UP,26.5,0.113,+2.25,-14.1,EDGE,2,Trending,Tokyo-London,22
2025.01.14 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.00,UP,26.5,0.113,+2.25,-4.2,EDGE,2,Trending,London,21
2025.01.14 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,1.55,DN,26.5,0.113,+2.25,3.0,EDGE,2,Trending,London,16
2025.01.14 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.82,DN,29.6,0.163,+2.25,-3.9,EDGE,2,Trending,London,19
2025.01.14 12:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.67,FL,29.6,0.163,+2.25,-15.8,EDGE,2,Trending,London,24
2025.01.14 13:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.14,DN,29.6,0.163,+2.25,-17.6,EDGE,2,Trending,London-NewYork,18
2025.01.14 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.45,UP,29.6,0.163,+2.25,-31.8,EDGE,2,Trending,London-NewYork,22
2025.01.14 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.03,DN,27.4,0.200,+2.25,-34.3,EDGE,2,Trending,London-NewYork,22
2025.01.14 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.17,FL,27.4,0.200,+0.25,-27.4,EDGE,2,Trending,London-NewYork,19
2025.01.14 17:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.34,FL,27.4,0.200,+0.25,-25.0,EDGE,2,Trending,New York,19
2025.01.14 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.45,FL,27.4,0.200,+0.25,-22.5,EDGE,2,Trending,New York,23
2025.01.14 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.45,FL,25.4,0.149,-0.25,-36.5,EDGE,2,Trending,New York,24
2025.01.14 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.27,FL,25.4,0.149,-0.25,-35.5,EDGE,2,Trending,New York,21
2025.01.14 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.12,FL,25.4,0.149,-0.25,-31.2,EDGE,2,Trending,New York,19
2025.01.14 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.14,FL,25.4,0.149,-0.25,-29.2,EDGE,2,Trending,Off-Hours,20
2025.01.14 23:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.23,FL,22.3,0.164,-0.25,-29.4,EDGE,2,Trending,Off-Hours,20
2025.01.15 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.27,FL,22.3,0.164,-3.25,-30.9,EDGE,2,Trending,Tokyo,99
2025.01.15 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.21,FL,22.3,0.164,-3.25,-28.4,EDGE,2,Trending,Tokyo,44
2025.01.15 02:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.09,UP,22.3,0.164,-3.25,-30.4,EDGE,2,Trending,Tokyo,18
2025.01.15 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.40,DN,21.3,0.073,-3.25,-45.2,EDGE,2,Trending,Tokyo,24
2025.01.15 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.11,DN,21.3,0.073,-3.25,-33.7,EDGE,2,Trending,Tokyo,25
2025.01.15 05:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.37,UP,21.3,0.073,-3.25,-28.4,EDGE,2,Trending,Tokyo,17
2025.01.15 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.45,FL,21.3,0.073,-3.25,-21.8,EDGE,2,Trending,Tokyo,21
2025.01.15 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.01,DN,20.2,0.244,-3.25,-21.3,EDGE,2,Trending,Tokyo,20
2025.01.15 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.30,UP,20.2,0.244,-3.25,-28.1,EDGE,2,Trending,Tokyo-London,21
2025.01.15 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.09,UP,20.2,0.244,-3.25,-23.7,EDGE,2,Trending,London,24
2025.01.15 10:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.54,DN,20.2,0.244,-3.25,-14.0,EDGE,2,Trending,London,22
2025.01.15 11:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.65,UP,20.3,0.194,-0.25,-21.2,EDGE,2,Trending,London,24
2025.01.15 12:00,BUY,Red,Yellow,Yellow,Green,Green,0.91,DN,20.3,0.194,+4.25,-6.5,EDGE,2,Trending,London,22
2025.01.15 13:00,BUY,Red,Yellow,Yellow,Green,Green,0.74,FL,20.3,0.194,+4.25,-15.8,EDGE,2,Trending,London-NewYork,20
2025.01.15 14:00,BUY,Red,Yellow,Yellow,Green,Green,0.75,FL,20.3,0.194,+4.25,-18.2,EDGE,2,Trending,London-NewYork,19
2025.01.15 15:00,BUY,Green,Green,Yellow,Green,Green,3.28,UP,23.2,0.595,+4.25,-18.6,EDGE,2,Trending,London-NewYork,20
2025.01.15 16:00,BUY,Yellow,Green,Yellow,Yellow,Green,3.33,FL,23.2,0.595,+0.25,29.5,EDGE,2,Trending,London-NewYork,22
2025.01.15 17:00,BUY,Red,Green,Yellow,Yellow,Green,2.34,DN,23.2,0.595,+0.25,28.5,EDGE,2,Trending,New York,22
2025.01.15 18:00,BUY,Red,Green,Yellow,Yellow,Green,1.04,DN,23.2,0.595,+0.25,11.7,EDGE,2,Trending,New York,20
2025.01.15 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.19,FL,26.1,0.434,+0.25,-10.1,EDGE,2,Trending,New York,23
2025.01.15 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.23,FL,26.1,0.434,+2.25,-6.2,EDGE,2,Trending,New York,24
2025.01.15 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.40,FL,26.1,0.434,+2.25,-5.2,EDGE,2,Trending,New York,20
2025.01.15 22:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.42,FL,26.1,0.434,+2.25,-1.5,EDGE,2,Trending,Off-Hours,23
2025.01.15 23:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.43,FL,28.6,0.465,+2.25,-1.6,EDGE,2,Trending,Off-Hours,23
2025.01.16 00:00,BUY,Red,Green,Yellow,Green,Green,1.04,DN,28.6,0.465,+4.25,-18.3,EDGE,2,Trending,Tokyo,212
2025.01.16 01:00,BUY,Yellow,Green,Yellow,Green,Green,1.52,UP,28.6,0.465,+4.25,-4.2,EDGE,2,Trending,Tokyo,21
2025.01.16 02:00,BUY,Yellow,Green,Yellow,Green,Green,1.59,FL,28.6,0.465,+4.25,0.3,EDGE,2,Trending,Tokyo,26
2025.01.16 03:00,BUY,Red,Green,Yellow,Green,Green,0.74,DN,32.5,0.384,+4.25,4.6,EDGE,2,Trending,Tokyo,23
2025.01.16 04:00,BUY,Red,Green,Yellow,Green,Green,0.34,DN,32.5,0.384,+4.25,-12.2,EDGE,2,Trending,Tokyo,19
2025.01.16 05:00,BUY,Yellow,Green,Yellow,Green,Green,0.12,DN,32.5,0.384,+4.25,-20.2,EDGE,2,Trending,Tokyo,16
2025.01.16 06:00,BUY,Yellow,Green,Yellow,Green,Green,0.50,UP,32.5,0.384,+4.25,-29.4,EDGE,2,Trending,Tokyo,20
2025.01.16 07:00,BUY,Yellow,Yellow,Yellow,Green,Green,0.66,FL,32.5,0.185,+4.25,-35.6,EDGE,2,Trending,Tokyo,20
2025.01.16 08:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.04,DN,32.5,0.185,-1.00,-37.1,EDGE,2,Trending,Tokyo-London,20
2025.01.16 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.91,UP,32.5,0.185,-1.00,-25.8,EDGE,2,Trending,London,22
2025.01.16 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.67,UP,32.5,0.185,-1.00,-10.6,EDGE,2,Trending,London,24
2025.01.16 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.95,DN,33.5,0.208,-3.00,3.5,EDGE,2,Trending,London,20
2025.01.16 12:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.78,FL,33.5,0.208,-3.00,-10.4,EDGE,2,Trending,London,20
2025.01.16 13:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.75,FL,33.5,0.208,-3.00,-13.4,EDGE,2,Trending,London-NewYork,22
2025.01.16 14:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.29,DN,33.5,0.208,-3.00,-13.8,EDGE,2,Trending,London-NewYork,25
2025.01.16 15:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.42,FL,34.5,0.204,-3.00,-32.6,EDGE,2,Trending,London-NewYork,20
2025.01.16 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.71,UP,34.5,0.204,-1.00,-17.2,EDGE,2,Trending,London-NewYork,20
2025.01.16 17:00,BUY,Green,Yellow,Yellow,Yellow,Green,2.00,UP,34.5,0.204,-1.00,-13.4,EDGE,2,Trending,New York,19
2025.01.16 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,1.46,DN,34.5,0.204,-1.00,11.0,EDGE,2,Trending,New York,17
2025.01.16 19:00,BUY,Yellow,Green,Yellow,Yellow,Yellow,1.37,FL,37.5,0.271,-5.00,-0.6,EDGE,2,Trending,New York,19
2025.01.16 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.13,DN,37.5,0.271,-2.00,-2.0,EDGE,2,Trending,New York,23
2025.01.16 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.13,FL,37.5,0.271,-2.00,-6.6,EDGE,2,Trending,New York,18
2025.01.16 22:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.85,DN,37.5,0.271,-2.00,-7.0,EDGE,2,Trending,Off-Hours,23
2025.01.16 23:00,BUY,Red,Green,Yellow,Yellow,Green,0.79,FL,40.2,0.315,+0.00,-12.9,EDGE,2,Trending,Off-Hours,23
2025.01.17 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.85,FL,40.2,0.315,+0.00,-24.6,EDGE,2,Trending,Tokyo,212
2025.01.17 01:00,BUY,Red,Green,Yellow,Yellow,Green,0.70,FL,40.2,0.315,+0.00,-8.4,EDGE,2,Trending,Tokyo,22
2025.01.17 02:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.87,FL,40.2,0.315,+0.00,-15.2,EDGE,2,Trending,Tokyo,26
2025.01.17 03:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.06,FL,41.1,0.388,+0.00,-12.1,EDGE,2,Trending,Tokyo,21
2025.01.17 04:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.04,FL,41.1,0.388,+2.00,-7.5,EDGE,2,Trending,Tokyo,22
2025.01.17 05:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.93,FL,41.1,0.388,+2.00,-10.1,EDGE,2,Trending,Tokyo,18
2025.01.17 06:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.56,DN,41.1,0.388,+2.00,-12.9,EDGE,2,Trending,Tokyo,19
2025.01.17 07:00,BUY,Yellow,Green,Yellow,Green,Green,0.02,DN,39.7,0.284,+4.00,-36.5,EDGE,2,Trending,Tokyo,23
2025.01.17 08:00,BUY,Red,Green,Yellow,Green,Green,0.40,UP,39.7,0.284,+4.00,-26.3,EDGE,2,Trending,Tokyo-London,19
2025.01.17 09:00,BUY,Yellow,Green,Yellow,Green,Green,0.94,UP,39.7,0.284,+4.00,-19.9,EDGE,2,Trending,London,18
2025.01.17 10:00,BUY,Yellow,Green,Yellow,Green,Green,1.11,FL,39.7,0.284,+4.00,-12.0,EDGE,2,Trending,London,22
2025.01.17 11:00,BUY,Red,Green,Yellow,Green,Green,0.44,DN,38.5,0.341,+4.00,-11.3,EDGE,2,Trending,London,18
2025.01.17 12:00,BUY,Red,Green,Yellow,Yellow,Green,0.11,DN,38.5,0.341,-2.00,-20.7,EDGE,2,Trending,London,22
2025.01.17 13:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.35,UP,38.5,0.341,-2.00,-25.8,EDGE,2,Trending,London-NewYork,21
2025.01.17 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.75,UP,38.5,0.341,-2.00,-31.9,EDGE,2,Trending,London-NewYork,20
2025.01.17 15:00,BUY,Yellow,Yellow,Yellow,Red,Yellow,1.47,UP,33.8,0.168,-7.00,-37.4,EDGE,2,Trending,London-NewYork,18
2025.01.17 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.91,DN,33.8,0.168,-3.00,-48.6,EDGE,2,Trending,London-NewYork,19
2025.01.17 17:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.44,UP,33.8,0.168,-3.00,-6.8,EDGE,2,Trending,New York,22
2025.01.17 18:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.16,DN,33.8,0.168,-3.00,0.9,EDGE,2,Trending,New York,18
2025.01.17 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.47,UP,31.4,0.257,-3.00,-5.8,EDGE,2,Trending,New York,22
2025.01.17 20:00,BUY,Yellow,Green,Yellow,Green,Green,1.90,UP,31.4,0.257,+6.50,0.6,EDGE,2,Trending,New York,18
2025.01.17 21:00,BUY,Yellow,Green,Yellow,Green,Green,1.74,FL,31.4,0.257,+6.50,6.2,EDGE,2,Trending,New York,21
2025.01.17 22:00,BUY,Yellow,Green,Yellow,Green,Green,1.63,FL,31.4,0.257,+6.50,1.9,EDGE,2,Trending,Off-Hours,23
2025.01.17 23:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.58,FL,32.5,0.171,+6.50,0.4,EDGE,2,Trending,Off-Hours,95
2025.01.20 00:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.35,DN,32.5,0.171,+8.50,-30.9,EDGE,2,Trending,Tokyo,212
2025.01.20 01:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.43,FL,32.5,0.171,+8.50,0.4,EDGE,2,Trending,Tokyo,67
2025.01.20 02:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.44,FL,32.5,0.171,+8.50,-0.0,EDGE,2,Trending,Tokyo,25
2025.01.20 03:00,BUY,Yellow,Green,Yellow,Green,Green,1.68,UP,30.6,0.306,+8.50,0.6,EDGE,2,Trending,Tokyo,22
2025.01.20 04:00,BUY,Yellow,Green,Yellow,Green,Green,1.57,FL,30.6,0.306,+4.50,7.2,EDGE,2,Trending,Tokyo,19
2025.01.20 05:00,BUY,Green,Green,Green,Green,Green,2.03,UP,30.6,0.306,+4.50,4.6,OK,2,Trending,Tokyo,16
2025.01.20 06:00,BUY,Yellow,Green,Green,Green,Green,1.93,FL,30.6,0.306,+4.50,15.1,OK,2,Trending,Tokyo,20
2025.01.20 07:00,BUY,Red,Yellow,Yellow,Green,Green,1.05,DN,31.0,0.234,+4.50,5.1,EDGE,2,Trending,Tokyo,22
2025.01.20 08:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.57,UP,31.0,0.234,+4.50,-12.4,EDGE,2,Trending,Tokyo-London,25
2025.01.20 09:00,BUY,Green,Yellow,Green,Green,Green,2.42,UP,31.0,0.234,+4.50,-0.6,OK,2,Trending,London,20
2025.01.20 10:00,BUY,Red,Yellow,Green,Green,Green,1.72,DN,31.0,0.234,+4.50,18.0,OK,2,Trending,London,21
2025.01.20 11:00,BUY,Red,Green,Yellow,Green,Green,0.98,DN,32.4,0.270,+4.50,4.4,EDGE,2,Trending,London,20
2025.01.20 12:00,BUY,Red,Green,Yellow,Green,Green,0.54,DN,32.4,0.270,+4.50,-7.9,EDGE,2,Trending,London,18
2025.01.20 13:00,BUY,Red,Green,Yellow,Green,Green,0.70,FL,32.4,0.270,+4.50,-16.7,EDGE,2,Trending,London-NewYork,20
2025.01.20 14:00,BUY,Yellow,Green,Yellow,Green,Green,0.81,FL,32.4,0.270,+4.50,-12.6,EDGE,2,Trending,London-NewYork,18
2025.01.20 15:00,BUY,Red,Green,Yellow,Green,Green,0.05,DN,32.5,0.354,+4.50,-12.0,EDGE,2,Trending,London-NewYork,25
2025.01.20 16:00,BUY,Red,Green,Yellow,Yellow,Green,0.43,UP,32.5,0.354,+2.25,-25.3,EDGE,2,Trending,London-NewYork,23
2025.01.20 17:00,BUY,Red,Green,Yellow,Yellow,Green,0.47,FL,32.5,0.354,+2.25,-16.9,EDGE,2,Trending,New York,18
2025.01.20 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.23,DN,32.5,0.354,+2.25,-15.0,EDGE,2,Trending,New York,17
2025.01.20 19:00,BUY,Red,Green,Yellow,Yellow,Green,0.01,DN,29.9,0.254,+0.25,-31.2,EDGE,2,Trending,New York,21
2025.01.20 20:00,BUY,Red,Green,Yellow,Yellow,Green,0.31,UP,29.9,0.254,+0.25,-25.0,EDGE,2,Trending,New York,20
2025.01.20 21:00,BUY,Red,Green,Yellow,Yellow,Green,0.43,FL,29.9,0.254,+0.25,-16.2,EDGE,2,Trending,New York,19
2025.01.20 22:00,BUY,Red,Green,Green,Yellow,Green,0.57,FL,29.9,0.254,+0.25,-13.3,OK,2,Trending,Off-Hours,23
2025.01.20 23:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.04,DN,27.7,0.297,+0.25,-13.0,EDGE,2,Trending,Off-Hours,22
2025.01.21 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,0.16,FL,27.7,0.297,+2.25,-26.0,EDGE,2,Trending,Tokyo,212
2025.01.21 01:00,BUY,Yellow,Green,Green,Yellow,Green,0.87,UP,27.7,0.297,+2.25,-27.0,OK,2,Trending,Tokyo,58
2025.01.21 02:00,BUY,Yellow,Green,Green,Yellow,Green,1.20,UP,27.7,0.297,+2.25,-0.3,OK,2,Trending,Tokyo,20
2025.01.21 03:00,BUY,Yellow,Green,Green,Yellow,Green,1.17,FL,29.0,0.347,+2.25,18.7,OK,2,Trending,Tokyo,20
2025.01.21 04:00,BUY,Yellow,Green,Green,Yellow,Green,1.32,FL,29.0,0.347,-2.25,20.8,OK,3,Trending,Tokyo,19
2025.01.21 05:00,BUY,Yellow,Green,Green,Yellow,Green,1.45,FL,29.0,0.347,-2.25,27.9,OK,3,Trending,Tokyo,22
2025.01.21 06:00,BUY,Yellow,Green,Green,Yellow,Green,1.45,FL,29.0,0.347,-2.25,30.6,OK,3,Trending,Tokyo,22
2025.01.21 07:00,BUY,Red,Green,Green,Yellow,Green,0.68,DN,30.1,0.357,-2.25,28.8,OK,2,Trending,Tokyo,18
2025.01.21 08:00,BUY,Yellow,Green,Green,Yellow,Green,0.85,FL,30.1,0.357,-2.25,2.0,OK,2,Trending,Tokyo-London,25
2025.01.21 09:00,BUY,Yellow,Green,Green,Yellow,Green,1.49,UP,30.1,0.357,-2.25,9.1,OK,3,Trending,London,22
2025.01.21 10:00,BUY,Red,Green,Green,Yellow,Green,0.44,DN,30.1,0.357,-2.25,32.4,OK,2,Trending,London,16
2025.01.21 11:00,BUY,Red,Green,Green,Yellow,Green,0.16,DN,28.8,0.282,-2.00,-4.3,OK,2,Trending,London,20
2025.01.21 12:00,BUY,Yellow,Green,Green,Yellow,Green,0.07,FL,28.8,0.282,-2.00,-13.6,OK,2,Trending,London,16
2025.01.21 13:00,BUY,Yellow,Green,Green,Yellow,Green,0.10,FL,28.8,0.282,-2.00,-20.1,OK,2,Trending,London-NewYork,18
2025.01.21 14:00,BUY,Red,Green,Green,Yellow,Green,0.17,FL,28.8,0.282,-2.00,-20.6,OK,2,Trending,London-NewYork,23
2025.01.21 15:00,BUY,Yellow,Green,Green,Yellow,Green,1.30,UP,26.1,0.472,-2.00,-11.4,OK,3,Trending,London-NewYork,19
2025.01.21 16:00,BUY,Red,Green,Green,Yellow,Green,0.88,DN,26.1,0.472,+2.00,32.4,OK,3,Trending,London-NewYork,24
2025.01.21 17:00,BUY,Red,Green,Green,Yellow,Green,0.58,DN,26.1,0.472,+2.00,8.9,OK,2,Trending,New York,23
2025.01.21 18:00,BUY,Yellow,Green,Green,Yellow,Green,0.32,DN,26.1,0.472,+2.00,-0.8,OK,2,Trending,New York,22
2025.01.21 19:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.37,FL,24.2,0.229,+2.00,-24.8,OK,2,Trending,New York,21
2025.01.21 20:00,BUY,Yellow,Yellow,Green,Green,Green,0.10,DN,24.2,0.229,+6.50,-25.3,OK,2,Trending,New York,20
2025.01.21 21:00,BUY,Yellow,Yellow,Green,Green,Green,0.54,UP,24.2,0.229,+6.50,-17.9,OK,2,Trending,New York,22
2025.01.21 22:00,BUY,Red,Yellow,Green,Green,Green,0.08,DN,24.2,0.229,+6.50,-29.7,OK,2,Trending,Off-Hours,23
2025.01.21 23:00,BUY,Yellow,Green,Green,Yellow,Green,0.52,UP,21.0,0.364,+2.25,-13.2,OK,2,Trending,Off-Hours,23
2025.01.22 00:00,BUY,Yellow,Green,Green,Yellow,Green,0.49,FL,21.0,0.364,-2.75,-27.4,OK,2,Trending,Tokyo,137
2025.01.22 01:00,BUY,Yellow,Green,Green,Yellow,Green,0.54,FL,21.0,0.364,-2.75,-26.4,OK,2,Trending,Tokyo,62
2025.01.22 02:00,BUY,Red,Green,Green,Yellow,Green,0.05,DN,21.0,0.364,-2.75,-27.7,OK,2,Trending,Tokyo,22
2025.01.22 03:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.50,UP,20.2,0.160,-2.75,-13.8,OK,2,Trending,Tokyo,25
2025.01.22 04:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.30,FL,20.2,0.160,+1.25,-28.3,OK,2,Trending,Tokyo,16
2025.01.22 05:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.36,FL,20.2,0.160,+1.25,-23.5,OK,2,Trending,Tokyo,16
2025.01.22 06:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.44,FL,20.2,0.160,+1.25,-23.5,OK,2,Trending,Tokyo,25
2025.01.22 07:00,BUY,Yellow,Yellow,Green,Green,Green,0.30,FL,19.5,0.134,+3.25,-25.1,OK,2,Trending,Tokyo,20
2025.01.22 08:00,BUY,Yellow,Yellow,Green,Green,Green,0.82,UP,19.5,0.134,+3.25,-21.9,OK,2,Trending,Tokyo-London,17
2025.01.22 09:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.30,UP,19.5,0.134,+3.25,-31.4,EDGE,2,Trending,London,23
2025.01.22 10:00,BUY,Red,Yellow,Green,Green,Green,0.48,DN,19.5,0.134,+3.25,-38.9,OK,2,Trending,London,19
2025.01.22 11:00,BUY,Yellow,Yellow,Green,Green,Green,1.75,UP,19.2,0.209,+3.25,-7.5,OK,3,Trending,London,18
2025.01.22 12:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.60,FL,19.2,0.209,+1.25,16.9,OK,3,Trending,London,23
2025.01.22 13:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.80,UP,19.2,0.209,+1.25,12.6,OK,3,Trending,London-NewYork,17
2025.01.22 14:00,BUY,Green,Yellow,Green,Yellow,Green,2.29,UP,19.2,0.209,+1.25,15.4,OK,3,Trending,London-NewYork,22
