Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,EURGBP_l_Rule
2026.04.23 03:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.201,FL,39.7,0.577,+5.00,-28.4,OK,1,Trending,Tokyo,16,Run
2026.04.23 04:00,SELL,Red,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.164,DN,39.7,0.577,+5.00,-19.1,OK,1,Trending,Tokyo,18,Run
2026.04.23 05:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,0.775,FL,39.7,0.577,+5.00,-20.1,OK,1,Trending,Tokyo,15,Run
2026.04.23 06:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,0.925,UP,39.7,0.577,+5.00,-20.6,OK,1,Trending,Tokyo,18,Run
2026.04.23 07:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.010,UP,43.9,0.598,+5.00,-19.4,OK,1,Trending,Tokyo,18,Run
2026.04.23 08:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,1.478,DN,43.9,0.598,-2.00,-12.2,EDGE,1,Trending,Tokyo-London,16,Run
2026.04.23 09:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,1.296,UP,43.9,0.598,-2.00,-15.5,EDGE,1,Trending,London,16,Run
2026.04.23 10:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,1.224,FL,43.9,0.598,-2.00,-13.7,EDGE,1,Trending,London,18,Run
2026.04.23 11:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.675,Warning,2.755,UP,48.3,0.712,+4.00,-34.7,OK,1,Trending,London,17,Run
2026.04.23 12:00,SELL,Yellow,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.517,FL,48.3,0.712,+9.00,-38.2,OK,1,Trending,London,16,Run
2026.04.23 13:00,SELL,Red,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.516,DN,48.3,0.712,+9.00,-32.6,OK,1,Trending,London-NewYork,17,Run
2026.04.23 14:00,SELL,Green,Green,Green,Green,Green,OK,Green,Range,0.675,Normal,1.933,UP,48.3,0.712,+9.00,-46.0,OK,1,Trending,London-NewYork,18,Run
2026.04.23 15:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.675,Normal,1.451,DN,52.7,0.626,+3.00,-18.6,OK,1,Trending,London-NewYork,17,Run
2026.04.23 16:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.675,Normal,1.219,UP,52.7,0.626,+0.00,-34.1,OK,1,Trending,London-NewYork,16,Run
2026.04.23 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.675,Normal,1.134,DN,52.7,0.626,+0.00,-19.6,OK,1,Trending,New York,18,Run
2026.04.23 18:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.675,Normal,1.031,DN,52.7,0.626,+0.00,-8.6,OK,1,Trending,New York,17,Run
2026.04.23 19:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.675,Normal,0.955,FL,52.8,0.526,+0.00,-9.7,OK,1,Trending,New York,16,Run
2026.04.23 20:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,1.353,DN,52.8,0.526,+2.00,-5.5,EDGE,1,Trending,New York,19,Run
2026.04.23 21:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,0.873,FL,52.8,0.526,+2.00,-6.2,EDGE,1,Trending,New York,17,Run
2026.04.23 22:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.675,Normal,1.254,DN,52.8,0.526,+2.00,-2.8,EDGE,1,Trending,Off-Hours,17,Run
2026.04.23 23:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.859,UP,50.0,0.402,+2.00,-8.3,EDGE,1,Trending,Off-Hours,19,Run
2026.04.24 00:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.733,FL,50.0,0.402,+2.00,-10.0,EDGE,1,Trending,Tokyo,29,Run
2026.04.24 01:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.864,FL,50.0,0.402,+2.00,-4.5,EDGE,1,Trending,Tokyo,61,Run
2026.04.24 02:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.439,UP,50.0,0.402,+2.00,-6.0,EDGE,1,Trending,Tokyo,16,Run
2026.04.24 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.631,FL,48.7,0.351,-1.00,-6.3,EDGE,1,Trending,Tokyo,20,Run
2026.04.24 04:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.745,UP,48.7,0.351,-1.00,-7.6,EDGE,1,Trending,Tokyo,16,Run
2026.04.24 05:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.704,UP,48.7,0.351,-1.00,-6.5,EDGE,1,Trending,Tokyo,16,Run
2026.04.24 06:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.682,UP,48.7,0.351,-1.00,-7.2,EDGE,1,Trending,Tokyo,17,Run
2026.04.24 07:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,1.143,UP,47.6,0.285,+2.00,-10.2,EDGE,1,Trending,Tokyo,15,Run
2026.04.24 08:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.521,UP,47.6,0.285,+0.00,-9.7,EDGE,1,Trending,Tokyo-London,17,Run
2026.04.24 09:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,1.308,FL,47.6,0.285,+0.00,-12.4,EDGE,1,Trending,London,19,Run
2026.04.24 10:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.994,FL,47.6,0.285,+0.00,-10.1,EDGE,1,Trending,London,17,Run
2026.04.24 11:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,0.673,FL,48.3,0.319,+0.00,-10.8,EDGE,1,Trending,London,18,Run
2026.04.24 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.359,UP,48.3,0.319,+0.00,-23.8,OK,1,Trending,London,15,Run
2026.04.24 13:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,1.173,DN,48.3,0.319,+0.00,-10.3,EDGE,1,Trending,London-NewYork,16,Run
2026.04.24 14:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,1.054,DN,48.3,0.319,+0.00,2.5,EDGE,1,Trending,London-NewYork,18,Run
2026.04.24 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.820,UP,46.1,0.328,+0.00,-16.1,OK,1,Trending,London-NewYork,16,Run
2026.04.24 16:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.715,Normal,1.266,DN,46.1,0.328,+0.00,-12.1,EDGE,1,Trending,London-NewYork,18,Run
2026.04.24 17:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.376,UP,46.1,0.328,+0.00,-17.3,OK,1,Trending,New York,14,Run
2026.04.24 18:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.242,FL,46.1,0.328,+0.00,-18.7,OK,1,Trending,New York,18,Run
2026.04.24 19:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.386,FL,44.9,0.345,+0.00,-23.4,OK,1,Trending,New York,16,Run
2026.04.24 20:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.080,UP,44.9,0.345,+0.00,-28.7,OK,1,Trending,New York,17,Run
2026.04.24 21:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,0.958,UP,44.9,0.345,+0.00,-32.7,OK,1,Trending,New York,19,Run
2026.04.24 22:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.715,Normal,1.067,FL,44.9,0.345,+0.00,-35.4,OK,1,Trending,Off-Hours,19,Run
2026.04.24 23:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.103,FL,46.0,0.486,+0.00,-35.3,OK,1,Trending,Off-Hours,44,Run
2026.04.27 00:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.738,DN,46.0,0.486,+0.00,-21.1,OK,1,Trending,Tokyo,78,Run
2026.04.27 01:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.968,FL,46.0,0.486,+0.00,-24.1,OK,1,Trending,Tokyo,62,Run
2026.04.27 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.882,UP,46.0,0.486,+0.00,-25.2,OK,1,Trending,Tokyo,17,Run
2026.04.27 03:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.151,FL,46.9,0.172,+0.00,-20.0,OK,1,Trending,Tokyo,19,Run
2026.04.27 04:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.881,UP,46.9,0.172,-2.00,-23.3,OK,1,Trending,Tokyo,20,Run
2026.04.27 05:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.880,UP,46.9,0.172,-2.00,-24.7,OK,1,Trending,Tokyo,17,Run
2026.04.27 06:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.038,UP,46.9,0.172,-2.00,-27.4,OK,1,Trending,Tokyo,17,Run
2026.04.27 07:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.701,UP,47.8,0.162,-2.00,-26.4,OK,1,Trending,Tokyo,18,Run
2026.04.27 08:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.262,FL,47.8,0.162,-2.00,-22.3,OK,1,Trending,Tokyo-London,19,Run
2026.04.27 09:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.482,DN,47.8,0.162,-2.00,-14.2,OK,1,Trending,London,19,Run
2026.04.27 10:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.445,DN,47.8,0.162,-2.00,-5.0,OK,1,Trending,London,18,Run
2026.04.27 11:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.110,UP,44.0,0.030,-2.00,-10.8,OK,1,Trending,London,17,Run
2026.04.27 12:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.194,UP,44.0,0.030,-2.00,-16.0,OK,1,Trending,London,18,Run
2026.04.27 13:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.333,UP,44.0,0.030,-2.00,-22.4,OK,1,Trending,London-NewYork,18,Run
2026.04.27 14:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.269,UP,44.0,0.030,-2.00,-26.1,OK,1,Trending,London-NewYork,18,Run
2026.04.27 15:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Warning,2.003,DN,41.7,0.088,-2.00,-7.7,OK,1,Trending,London-NewYork,17,Run
2026.04.27 16:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.069,DN,41.7,0.088,-2.00,-10.6,OK,1,Trending,London-NewYork,17,Run
2026.04.27 17:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.583,UP,41.7,0.088,-2.00,-30.1,OK,1,Trending,New York,17,Run
2026.04.27 18:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,0.925,FL,41.7,0.088,-2.00,-32.0,OK,1,Trending,New York,18,Run
2026.04.27 19:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.748,DN,37.1,0.121,-2.00,-27.0,OK,1,Trending,New York,18,Run
2026.04.27 20:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.566,DN,37.1,0.121,-2.00,-24.7,OK,1,Trending,New York,19,Run
2026.04.27 21:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.652,DN,37.1,0.121,-2.00,-21.5,OK,1,Trending,New York,16,Run
2026.04.27 22:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.740,Normal,1.464,FL,37.1,0.121,-2.00,-19.5,OK,1,Trending,Off-Hours,19,Run
2026.04.27 23:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.992,UP,33.1,0.195,+1.00,-24.5,OK,1,Trending,Off-Hours,19,Run
2026.04.28 00:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.683,UP,33.1,0.195,+3.00,-27.1,OK,1,Trending,Tokyo,58,Run
2026.04.28 01:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.583,DN,33.1,0.195,+3.00,-20.8,OK,1,Trending,Tokyo,62,Run
2026.04.28 02:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.387,FL,33.1,0.195,+3.00,-21.4,OK,1,Trending,Tokyo,17,Run
2026.04.28 03:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.587,FL,32.6,0.284,-2.00,-20.7,OK,1,Trending,Tokyo,18,Run
2026.04.28 04:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.980,FL,32.6,0.284,-2.00,-17.3,OK,1,Trending,Tokyo,20,Run
2026.04.28 05:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.934,UP,32.6,0.284,-2.00,-22.6,OK,1,Trending,Tokyo,15,Run
2026.04.28 06:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.855,UP,32.6,0.284,-2.00,-27.4,OK,1,Trending,Tokyo,18,Run
2026.04.28 07:00,SELL,Green,Green,Green,Yellow,Yellow,OK,Green,Range,0.730,Normal,0.946,UP,31.2,0.371,-5.00,-25.7,OK,1,Trending,Tokyo,19,Run
2026.04.28 08:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.658,DN,31.2,0.371,-2.00,-18.9,OK,1,Trending,Tokyo-London,17,Run
2026.04.28 09:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.802,UP,31.2,0.371,-2.00,-29.5,OK,1,Trending,London,20,Run
2026.04.28 10:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.174,DN,31.2,0.371,-2.00,-21.4,OK,1,Trending,London,16,Run
2026.04.28 11:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.621,DN,27.1,0.206,-2.00,-8.1,OK,1,Trending,London,18,Run
2026.04.28 12:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.269,DN,27.1,0.206,-2.00,-4.8,OK,1,Trending,London,18,Run
2026.04.28 13:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.633,DN,27.1,0.206,-2.00,4.0,OK,1,Trending,London-NewYork,18,Run
2026.04.28 14:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.730,Normal,1.319,DN,27.1,0.206,-2.00,7.4,EDGE,1,Trending,London-NewYork,18,Run
2026.04.28 15:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.336,UP,27.5,0.099,-2.00,-4.5,OK,1,Trending,London-NewYork,17,Run
2026.04.28 16:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.897,FL,27.5,0.099,-2.00,-7.9,OK,1,Trending,London-NewYork,16,Run
2026.04.28 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.989,DN,27.5,0.099,-2.00,-5.4,OK,1,Trending,New York,17,Run
2026.04.28 18:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.796,DN,27.5,0.099,-2.00,-5.0,OK,1,Trending,New York,18,Run
2026.04.28 19:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,1.165,UP,27.9,0.147,-2.00,-13.7,OK,1,Trending,New York,16,Run
2026.04.28 20:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.598,FL,27.9,0.147,-2.00,-13.2,OK,1,Trending,New York,15,Run
2026.04.28 21:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.939,FL,27.9,0.147,-2.00,-15.4,OK,1,Trending,New York,19,Run
2026.04.28 22:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.730,Normal,0.768,UP,27.9,0.147,-2.00,-17.6,OK,1,Trending,Off-Hours,18,Run
2026.04.28 23:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,0.841,FL,25.4,0.128,-3.00,-17.7,OK,1,Trending,Off-Hours,18,Run
2026.04.29 00:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,0.853,UP,25.4,0.128,-3.00,-17.1,OK,1,Trending,Tokyo,51,Run
2026.04.29 01:00,SELL,Red,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,1.081,DN,25.4,0.128,-3.00,-12.6,OK,1,Trending,Tokyo,74,Run
2026.04.29 02:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,0.536,UP,25.4,0.128,-3.00,-13.5,OK,1,Trending,Tokyo,17,Run
2026.04.29 03:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,1.392,UP,22.4,0.083,-3.00,-17.6,OK,1,Trending,Tokyo,19,Run
2026.04.29 04:00,SELL,Yellow,Yellow,Green,Red,Yellow,OK,Green,Range,0.725,Normal,1.041,DN,22.4,0.083,-6.00,-12.8,OK,1,Trending,Tokyo,19,Run
2026.04.29 05:00,SELL,Green,Yellow,Green,Red,Yellow,OK,Green,Range,0.725,Normal,0.683,UP,22.4,0.083,-6.00,-12.9,OK,1,Trending,Tokyo,16,Run
2026.04.29 06:00,SELL,Green,Yellow,Green,Red,Yellow,OK,Green,Range,0.725,Normal,1.022,UP,22.4,0.083,-6.00,-15.1,OK,1,Trending,Tokyo,16,Run
2026.04.29 07:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.725,Normal,0.772,UP,19.7,0.051,-4.00,-17.6,OK,1,Trending,Tokyo,19,Run
2026.04.29 08:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,0.919,DN,19.7,0.051,+0.00,-13.5,OK,1,Trending,Tokyo-London,20,Run
2026.04.29 09:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,0.921,DN,19.7,0.051,+0.00,-9.9,OK,1,Trending,London,19,Run
2026.04.29 10:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.078,DN,19.7,0.051,+0.00,-7.9,OK,1,Trending,London,18,Run
2026.04.29 11:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.494,FL,20.1,0.060,+0.00,-8.2,OK,1,Trending,London,16,Run
2026.04.29 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.725,Warning,2.489,UP,20.1,0.060,+0.00,-18.4,OK,1,Trending,London,16,Run
2026.04.29 13:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.546,DN,20.1,0.060,+0.00,-10.7,OK,1,Trending,London-NewYork,18,Run
2026.04.29 14:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.636,UP,20.1,0.060,+0.00,-14.8,OK,1,Trending,London-NewYork,18,Run
2026.04.29 15:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.145,DN,19.7,0.122,+0.00,-11.2,OK,1,Trending,London-NewYork,17,Run
2026.04.29 16:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Warning,2.082,DN,19.7,0.122,+0.00,2.3,OK,1,Trending,London-NewYork,17,Run
2026.04.29 17:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.186,UP,19.7,0.122,+0.00,-11.4,OK,1,Trending,New York,17,Run
2026.04.29 18:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.725,Normal,0.891,DN,19.7,0.122,+0.00,-4.7,OK,1,Trending,New York,18,Run
2026.04.29 19:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.201,UP,21.0,0.007,+0.00,-9.7,OK,1,Trending,New York,17,Run
2026.04.29 20:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.050,UP,21.0,0.007,+2.00,-13.4,OK,1,Trending,New York,19,Run
2026.04.29 21:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,1.173,FL,21.0,0.007,+2.00,-16.6,OK,1,Trending,New York,28,Run
2026.04.29 22:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.725,Normal,0.897,FL,21.0,0.007,+2.00,-15.3,OK,1,Trending,Off-Hours,17,Run
2026.04.29 23:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.837,FL,21.8,0.079,+2.00,-14.4,OK,1,Trending,Off-Hours,17,Run
2026.04.30 00:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.634,UP,21.8,0.079,+2.00,-24.5,OK,1,Trending,Tokyo,43,Run
2026.04.30 01:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.822,DN,21.8,0.079,+2.00,-17.5,OK,1,Trending,Tokyo,75,Run
2026.04.30 02:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.714,FL,21.8,0.079,+2.00,-17.7,OK,1,Trending,Tokyo,17,Run
2026.04.30 03:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.188,UP,19.5,0.077,+0.00,-20.2,OK,1,Trending,Tokyo,16,Run
2026.04.30 04:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.121,UP,19.5,0.077,+0.00,-23.7,OK,1,Trending,Tokyo,17,Run
2026.04.30 05:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.866,UP,19.5,0.077,+0.00,-25.1,OK,1,Trending,Tokyo,17,Run
2026.04.30 06:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.001,UP,19.5,0.077,+0.00,-27.2,OK,1,Trending,Tokyo,16,Run
2026.04.30 07:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.123,DN,17.1,0.089,+2.00,-16.1,OK,1,Trending,Tokyo,19,Run
2026.04.30 08:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.572,FL,17.1,0.089,+2.00,-15.6,OK,1,Trending,Tokyo-London,19,Run
2026.04.30 09:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.988,FL,17.1,0.089,+2.00,-16.9,OK,1,Trending,London,18,Run
2026.04.30 10:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.862,UP,17.1,0.089,+2.00,-19.5,OK,1,Trending,London,18,Run
2026.04.30 11:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.950,DN,16.8,0.049,+2.00,-17.0,OK,1,Trending,London,18,Run
2026.04.30 12:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.726,FL,16.8,0.049,+2.00,-18.1,OK,1,Trending,London,18,Run
2026.04.30 13:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.348,UP,16.8,0.049,+2.00,-24.4,OK,1,Trending,London-NewYork,15,Run
2026.04.30 14:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,0.910,FL,16.8,0.049,+2.00,-21.1,OK,1,Trending,London-NewYork,46,Run
2026.04.30 15:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Warning,2.380,UP,15.9,0.077,+2.00,-33.1,OK,1,Trending,London-NewYork,17,Run
2026.04.30 16:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.584,UP,15.9,0.077,+0.00,-38.6,OK,1,Trending,London-NewYork,16,Run
2026.04.30 17:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Warning,2.341,UP,15.9,0.077,+0.00,-62.9,OK,1,Trending,New York,16,Run
2026.04.30 18:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.420,DN,15.9,0.077,+0.00,-54.3,OK,1,Trending,New York,16,Run
2026.04.30 19:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.219,FL,18.6,0.542,+0.00,-54.7,OK,1,Trending,New York,16,Run
2026.04.30 20:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.417,UP,18.6,0.542,+0.00,-56.0,OK,1,Trending,New York,18,Run
2026.04.30 21:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.486,UP,18.6,0.542,+0.00,-60.1,OK,1,Trending,New York,19,Run
2026.04.30 22:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.729,Normal,1.224,UP,18.6,0.542,+0.00,-61.8,OK,1,Trending,Off-Hours,18,Run
2026.04.30 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.815,Normal,1.260,UP,22.7,0.748,+0.00,-64.3,OK,1,Trending,Off-Hours,19,Run
2026.05.01 00:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.815,Normal,1.343,DN,22.7,0.748,+0.00,-57.9,OK,1,Trending,Tokyo,50,Run
2026.05.01 01:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.815,Normal,1.103,UP,22.7,0.748,+0.00,-55.2,OK,1,Trending,Tokyo,36,Run
2026.05.01 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.815,Normal,1.237,UP,22.7,0.748,+0.00,-54.4,OK,1,Trending,Tokyo,17,Run
2026.05.01 03:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.815,Normal,1.358,UP,27.3,0.738,+0.00,-55.0,OK,1,Trending,Tokyo,19,Run
